MinFreq Project Subtype Sample NumVariants
0.001 flu-Barbezange H3N2 Barbezange-249 454
0.001 flu-Barbezange H3N2 Barbezange-281 272
0.001 flu-Barbezange H3N2 Barbezange-284 310
0.001 flu-Barbezange H3N2 Barbezange-296 841
0.001 flu-Barbezange H3N2 Barbezange-329 516
0.001 flu-Barbezange H3N2 Barbezange-338 669
0.001 flu-Barbezange H3N2 Barbezange-342 99
0.001 flu-Barbezange H3N2 Barbezange-400 950
0.001 flu-Barbezange H3N2 Barbezange-427 486
0.001 flu-Barbezange H3N2 Barbezange-430 426
0.001 flu-Barbezange H3N2 Barbezange-438 437
0.001 flu-Barbezange H3N2 Barbezange-443 635
0.001 flu-Barbezange H3N2 Barbezange-446 434
0.001 flu-Barbezange H3N2 Barbezange-473 553
0.001 flu-Barbezange H3N2 Barbezange-485 359
0.001 flu-Barbezange H3N2 Barbezange-629 206
0.001 flu-Barbezange H3N2 Barbezange-641 488
0.001 flu-Barbezange H3N2 Barbezange-676 186
0.001 flu-Barbezange H3N2 Barbezange-718 360
0.001 flu-Barbezange H3N2 Barbezange-752 606
0.001 flu-Barbezange H3N2 Barbezange-760 366
0.001 flu-Barbezange H3N2 Barbezange-816 757
0.001 flu-Barbezange H3N2 Barbezange-822 424
0.001 flu-Barbezange H3N2 Barbezange-833 395
0.001 flu-Barbezange H3N2 Barbezange-858 517
0.001 flu-Barbezange H3N2 Barbezange-862 492
0.001 flu-Barbezange H3N2 Barbezange-915 667
0.001 flu-Barbezange H3N2 Barbezange-986 509
0.001 flu-Barbezange pdmH1N1 Barbezange-154 158
0.001 flu-Barbezange pdmH1N1 Barbezange-182 1256
0.001 flu-Barbezange pdmH1N1 Barbezange-208 1050
0.001 flu-Barbezange pdmH1N1 Barbezange-258 1152
0.001 flu-Barbezange pdmH1N1 Barbezange-282 435
0.001 flu-Barbezange pdmH1N1 Barbezange-291 1274
0.001 flu-Barbezange pdmH1N1 Barbezange-347 731
0.001 flu-Barbezange pdmH1N1 Barbezange-355 1651
0.001 flu-Barbezange pdmH1N1 Barbezange-373 1328
0.001 flu-Barbezange pdmH1N1 Barbezange-379 1237
0.001 flu-Barbezange pdmH1N1 Barbezange-398 673
0.001 flu-Barbezange pdmH1N1 Barbezange-435 99
0.001 flu-Barbezange pdmH1N1 Barbezange-495 436
0.001 flu-Barbezange pdmH1N1 Barbezange-528 213
0.001 flu-Barbezange pdmH1N1 Barbezange-531 1109
0.001 flu-Barbezange pdmH1N1 Barbezange-634 1227
0.001 flu-Barbezange pdmH1N1 Barbezange-639 851
0.001 flu-Barbezange pdmH1N1 Barbezange-647 838
0.001 flu-Barbezange pdmH1N1 Barbezange-659 911
0.001 flu-Barbezange pdmH1N1 Barbezange-660 215
0.001 flu-Barbezange pdmH1N1 Barbezange-681 1128
0.001 flu-Barbezange pdmH1N1 Barbezange-687 199
0.001 flu-Barbezange pdmH1N1 Barbezange-696 63
0.001 flu-Barbezange pdmH1N1 Barbezange-706 825
0.001 flu-Barbezange pdmH1N1 Barbezange-720 807
0.001 flu-Barbezange pdmH1N1 Barbezange-722 399
0.001 flu-Barbezange pdmH1N1 Barbezange-724 1002
0.001 flu-Barbezange pdmH1N1 Barbezange-734 582
0.001 flu-Barbezange pdmH1N1 Barbezange-767 780
0.001 flu-Barbezange pdmH1N1 Barbezange-781 295
0.001 flu-Barbezange pdmH1N1 Barbezange-835 1155
0.001 flu-Barbezange pdmH1N1 Barbezange-850 274
0.001 flu-Barbezange pdmH1N1 Barbezange-894 389
0.001 flu-Barbezange pdmH1N1 Barbezange-899 222
0.001 flu-Barbezange pdmH1N1 Barbezange-925 932
0.001 flu-Barbezange pdmH1N1 Barbezange-943 179
0.001 flu-Barbezange pdmH1N1 Barbezange-963 159
0.001 flu-Barbezange pdmH1N1 Barbezange-991 567
0.001 flu-Barbezange pdmH1N1 Barbezange-995 261
0.001 flu-Barbezange seasonalH1N1 Barbezange-122 395
0.001 flu-Barbezange seasonalH1N1 Barbezange-131 377
0.001 flu-Barbezange seasonalH1N1 Barbezange-144 534
0.001 flu-Barbezange seasonalH1N1 Barbezange-219 657
0.001 flu-Barbezange seasonalH1N1 Barbezange-220 225
0.001 flu-Barbezange seasonalH1N1 Barbezange-290 190
0.001 flu-Barbezange seasonalH1N1 Barbezange-337 130
0.001 flu-Barbezange seasonalH1N1 Barbezange-405 358
0.001 flu-Barbezange seasonalH1N1 Barbezange-442 383
0.001 flu-Barbezange seasonalH1N1 Barbezange-453 453
0.001 flu-Barbezange seasonalH1N1 Barbezange-459 688
0.001 flu-Barbezange seasonalH1N1 Barbezange-486 387
0.001 flu-Barbezange seasonalH1N1 Barbezange-534 331
0.001 flu-Barbezange seasonalH1N1 Barbezange-562 461
0.001 flu-Barbezange seasonalH1N1 Barbezange-578 239
0.001 flu-Barbezange seasonalH1N1 Barbezange-617 284
0.001 flu-Barbezange seasonalH1N1 Barbezange-624 451
0.001 flu-Barbezange seasonalH1N1 Barbezange-628 468
0.001 flu-Barbezange seasonalH1N1 Barbezange-671 917
0.001 flu-Barbezange seasonalH1N1 Barbezange-772 464
0.001 flu-Barbezange seasonalH1N1 Barbezange-776 657
0.001 flu-Barbezange seasonalH1N1 Barbezange-827 550
0.001 flu-Barbezange seasonalH1N1 Barbezange-866 578
0.001 flu-Barbezange seasonalH1N1 Barbezange-871 371
0.001 flu-Barbezange seasonalH1N1 Barbezange-895 655
0.001 flu-Barbezange seasonalH1N1 Barbezange-948 600
0.001 flu-Barbezange seasonalH1N1 Barbezange-960 324
0.001 flu-Debbink H3N2 002 1428
0.001 flu-Debbink H3N2 003 2172
0.001 flu-Debbink H3N2 004 2160
0.001 flu-Debbink H3N2 005 1328
0.001 flu-Debbink H3N2 006 2184
0.001 flu-Debbink H3N2 007 1372
0.001 flu-Debbink H3N2 008 1842
0.001 flu-Debbink H3N2 010 1662
0.001 flu-Debbink H3N2 011 1597
0.001 flu-Debbink H3N2 012 906
0.001 flu-Debbink H3N2 013 1377
0.001 flu-Debbink H3N2 014 1218
0.001 flu-Debbink H3N2 015 1343
0.001 flu-Debbink H3N2 016 1256
0.001 flu-Debbink H3N2 017 1399
0.001 flu-Debbink H3N2 018 1590
0.001 flu-Debbink H3N2 019 1234
0.001 flu-Debbink H3N2 020 1053
0.001 flu-Debbink H3N2 022 1725
0.001 flu-Debbink H3N2 023 676
0.001 flu-Debbink H3N2 024 852
0.001 flu-Debbink H3N2 025 769
0.001 flu-Debbink H3N2 026 1260
0.001 flu-Debbink H3N2 027 1339
0.001 flu-Debbink H3N2 028 1569
0.001 flu-Debbink H3N2 029 849
0.001 flu-Debbink H3N2 030 757
0.001 flu-Debbink H3N2 031 1234
0.001 flu-Debbink H3N2 033 1201
0.001 flu-Debbink H3N2 034 542
0.001 flu-Debbink H3N2 036 852
0.001 flu-Debbink H3N2 037 924
0.001 flu-Debbink H3N2 038 1538
0.001 flu-Debbink H3N2 039 716
0.001 flu-Debbink H3N2 040 1567
0.001 flu-Debbink H3N2 041 673
0.001 flu-Debbink H3N2 042 1785
0.001 flu-Debbink H3N2 043 700
0.001 flu-Debbink H3N2 044 592
0.001 flu-Debbink H3N2 046 877
0.001 flu-Debbink H3N2 047 1116
0.001 flu-Debbink H3N2 049 1339
0.001 flu-Debbink H3N2 050 1498
0.001 flu-Debbink H3N2 051 1510
0.001 flu-Debbink H3N2 052 996
0.001 flu-Debbink H3N2 054 1178
0.001 flu-Debbink H3N2 055 1224
0.001 flu-Debbink H3N2 056 1394
0.001 flu-Debbink H3N2 057 984
0.001 flu-Debbink H3N2 058 889
0.001 flu-Debbink H3N2 059 764
0.001 flu-Debbink H3N2 061 748
0.001 flu-Debbink H3N2 064 761
0.001 flu-Debbink H3N2 066 803
0.001 flu-Debbink H3N2 067 1340
0.001 flu-Debbink H3N2 068 739
0.001 flu-Debbink H3N2 070 918
0.001 flu-Debbink H3N2 071 902
0.001 flu-Debbink H3N2 072 1264
0.001 flu-Debbink H3N2 073 793
0.001 flu-Debbink H3N2 074 836
0.001 flu-Debbink H3N2 075 630
0.001 flu-Debbink H3N2 076 1207
0.001 flu-Debbink H3N2 077 820
0.001 flu-Debbink H3N2 078 975
0.001 flu-Debbink H3N2 079 1045
0.001 flu-Debbink H3N2 080 1303
0.001 flu-Debbink H3N2 081 886
0.001 flu-Debbink H3N2 082 1138
0.001 flu-Debbink H3N2 083 791
0.001 flu-Debbink H3N2 084 885
0.001 flu-Debbink H3N2 085 1023
0.001 flu-Debbink H3N2 086 1204
0.001 flu-Debbink H3N2 088 1097
0.001 flu-Debbink H3N2 089 964
0.001 flu-Debbink H3N2 090 391
0.001 flu-Debbink H3N2 091 1145
0.001 flu-Debbink H3N2 092 917
0.001 flu-Debbink H3N2 093 807
0.001 flu-Debbink H3N2 094 1843
0.001 flu-Debbink H3N2 095 1209
0.001 flu-Debbink H3N2 096 525
0.001 flu-Debbink H3N2 098 1107
0.001 flu-Debbink H3N2 100 1189
0.001 flu-Debbink H3N2 101 1068
0.001 flu-Debbink H3N2 103 925
0.001 flu-Debbink H3N2 104 1030
0.001 flu-Debbink H3N2 105 1117
0.001 flu-Debbink H3N2 106 864
0.001 flu-Debbink H3N2 400 1987
0.001 flu-Debbink H3N2 401 1041
0.001 flu-Debbink H3N2 402 1725
0.001 flu-Debbink H3N2 403 1768
0.001 flu-Debbink H3N2 404 1343
0.001 flu-Debbink H3N2 406 1493
0.001 flu-Debbink H3N2 407 925
0.001 flu-Debbink H3N2 409 1567
0.001 flu-Debbink H3N2 411 707
0.001 flu-Debbink H3N2 412 948
0.001 flu-Debbink H3N2 414 1759
0.001 flu-Debbink H3N2 415 770
0.001 flu-Debbink H3N2 426 1916
0.001 flu-Debbink H3N2 427 3648
0.001 flu-Debbink H3N2 501 1275
0.001 flu-Debbink H3N2 503 1800
0.001 flu-Debbink H3N2 504 1860
0.001 flu-Debbink H3N2 506 1201
0.001 flu-Debbink H3N2 507 1092
0.001 flu-Debbink H3N2 508 1323
0.001 flu-Debbink H3N2 509 983
0.001 flu-Debbink H3N2 510 883
0.001 flu-Debbink H3N2 511 916
0.001 flu-Debbink H3N2 512 1219
0.001 flu-Debbink H3N2 515 1347
0.001 flu-Debbink H3N2 517 2168
0.001 flu-Debbink H3N2 520 1666
0.001 flu-Debbink H3N2 524 1437
0.001 flu-Debbink H3N2 525 2346
0.001 flu-Debbink H3N2 528 292
0.001 flu-Debbink H3N2 529 2263
0.001 flu-Debbink H3N2 Brisbane 88
0.001 flu-Debbink H3N2 Cal-H3N2 344
0.001 flu-Dinis H3N2 U130016 86
0.001 flu-Dinis H3N2 U130164 77
0.001 flu-Dinis H3N2 U130203 34
0.001 flu-Dinis H3N2 U130237 89
0.001 flu-Dinis H3N2 U130283 94
0.001 flu-Dinis H3N2 U130482 92
0.001 flu-Dinis H3N2 U130485 30
0.001 flu-Dinis H3N2 U130506 68
0.001 flu-Dinis H3N2 U130518 55
0.001 flu-Dinis H3N2 U130585 43
0.001 flu-Dinis H3N2 U130593 85
0.001 flu-Dinis H3N2 U130648 25
0.001 flu-Dinis H3N2 U130653 50
0.001 flu-Dinis H3N2 U130661 43
0.001 flu-Dinis H3N2 U130717 52
0.001 flu-Dinis H3N2 U130728 60
0.001 flu-Dinis H3N2 U130729 46
0.001 flu-Dinis H3N2 U130773 31
0.001 flu-Dinis H3N2 U130780 19
0.001 flu-Dinis H3N2 U130890 61
0.001 flu-Dinis H3N2 U130975 13
0.001 flu-Dinis H3N2 U131002 23
0.001 flu-Dinis H3N2 U131012 49
0.001 flu-Dinis H3N2 U131062 36
0.001 flu-Dinis H3N2 U131069 31
0.001 flu-Dinis H3N2 U131071 103
0.001 flu-Dinis H3N2 U131142 31
0.001 flu-Dinis H3N2 U131146 202
0.001 flu-Dinis H3N2 U131155 29
0.001 flu-Dinis H3N2 U131166 38
0.001 flu-Dinis H3N2 U131171 27
0.001 flu-Dinis H3N2 U131291 49
0.001 flu-Dinis H3N2 U131359 224
0.001 flu-Dinis H3N2 U131392 44
0.001 flu-Dinis H3N2 U131545 75
0.001 flu-Dinis H3N2 V130075 88
0.001 flu-Dinis H3N2 V130083 99
0.001 flu-Dinis H3N2 V130122 204
0.001 flu-Dinis H3N2 V130176 59
0.001 flu-Dinis H3N2 V130179 94
0.001 flu-Dinis H3N2 V130258 51
0.001 flu-Dinis H3N2 V130286 121
0.001 flu-Dinis H3N2 V130302 65
0.001 flu-Dinis H3N2 V130470 68
0.001 flu-Dinis H3N2 V130536 51
0.001 flu-Dinis H3N2 V130636 50
0.001 flu-Dinis H3N2 V130651 63
0.001 flu-Dinis H3N2 V130659 51
0.001 flu-Dinis H3N2 V130701 59
0.001 flu-Dinis H3N2 V130744 86
0.001 flu-Dinis H3N2 V130764 196
0.001 flu-Dinis H3N2 V130800 31
0.001 flu-Dinis H3N2 V130828 51
0.001 flu-Dinis H3N2 V131003 24
0.001 flu-Dinis H3N2 V131145 39
0.001 flu-Dinis H3N2 V131150 38
0.001 flu-Dinis H3N2 V131159 52
0.001 flu-Dinis H3N2 V131172 46
0.001 flu-Dinis H3N2 V131184 26
0.001 flu-Dinis H3N2 V131188 70
0.001 flu-Dinis H3N2 V131208 68
0.001 flu-Dinis H3N2 V131305 78
0.001 flu-Dinis H3N2 V131329 57
0.001 flu-Dinis H3N2 V131358 80
0.001 flu-Dinis pdmH1N1 U140092 30
0.001 flu-Dinis pdmH1N1 U140093 97
0.001 flu-Dinis pdmH1N1 U140097 82
0.001 flu-Dinis pdmH1N1 U140100 86
0.001 flu-Dinis pdmH1N1 U140103 22
0.001 flu-Dinis pdmH1N1 U140104 15
0.001 flu-Dinis pdmH1N1 U140106 73
0.001 flu-Dinis pdmH1N1 U140116 85
0.001 flu-Dinis pdmH1N1 U140118 224
0.001 flu-Dinis pdmH1N1 U140119 35
0.001 flu-Dinis pdmH1N1 U140123 20
0.001 flu-Dinis pdmH1N1 U140126 99
0.001 flu-Dinis pdmH1N1 U140136 20
0.001 flu-Dinis pdmH1N1 U140144 36
0.001 flu-Dinis pdmH1N1 U140146 33
0.001 flu-Dinis pdmH1N1 U140148 35
0.001 flu-Dinis pdmH1N1 U140154 30
0.001 flu-Dinis pdmH1N1 U140168 30
0.001 flu-Dinis pdmH1N1 U140173 49
0.001 flu-Dinis pdmH1N1 U140179 42
0.001 flu-Dinis pdmH1N1 U140185 32
0.001 flu-Dinis pdmH1N1 U140189 16
0.001 flu-Dinis pdmH1N1 U140208 54
0.001 flu-Dinis pdmH1N1 U140219 26
0.001 flu-Dinis pdmH1N1 U140225 46
0.001 flu-Dinis pdmH1N1 U140229 26
0.001 flu-Dinis pdmH1N1 U140244 35
0.001 flu-Dinis pdmH1N1 U140247 23
0.001 flu-Dinis pdmH1N1 U140248 47
0.001 flu-Dinis pdmH1N1 U140261 29
0.001 flu-Dinis pdmH1N1 V140022 89
0.001 flu-Dinis pdmH1N1 V140032 73
0.001 flu-Dinis pdmH1N1 V140094 92
0.001 flu-Dinis pdmH1N1 V140172 34
0.001 flu-Dinis pdmH1N1 V140211 57
0.001 flu-Dinis pdmH1N1 V140222 78
0.001 flu-Dinis pdmH1N1 V140227 85
0.001 flu-Dinis pdmH1N1 V140241 91
0.001 flu-Dinis pdmH1N1 V140258 34
0.001 flu-Dinis pdmH1N1 V140586 48
0.001 flu-Dinis pdmH1N1 V140687 30
0.001 flu-Dinis pdmH1N1 V140704 71
0.001 flu-McCrone H3N2 1102 1229
0.001 flu-McCrone H3N2 1121 1232
0.001 flu-McCrone H3N2 1122 1552
0.001 flu-McCrone H3N2 1125 1371
0.001 flu-McCrone H3N2 1134 1774
0.001 flu-McCrone H3N2 1139 1119
0.001 flu-McCrone H3N2 1149 793
0.001 flu-McCrone H3N2 1150 1222
0.001 flu-McCrone H3N2 1153 651
0.001 flu-McCrone H3N2 1154 894
0.001 flu-McCrone H3N2 1162 1002
0.001 flu-McCrone H3N2 1164 528
0.001 flu-McCrone H3N2 1165 484
0.001 flu-McCrone H3N2 1168 940
0.001 flu-McCrone H3N2 1171 814
0.001 flu-McCrone H3N2 1173 849
0.001 flu-McCrone H3N2 1174 1331
0.001 flu-McCrone H3N2 1175 842
0.001 flu-McCrone H3N2 1179 811
0.001 flu-McCrone H3N2 1185 728
0.001 flu-McCrone H3N2 1201 1325
0.001 flu-McCrone H3N2 1203 1188
0.001 flu-McCrone H3N2 1204 703
0.001 flu-McCrone H3N2 1205 848
0.001 flu-McCrone H3N2 1213 816
0.001 flu-McCrone H3N2 1217 1279
0.001 flu-McCrone H3N2 1221 925
0.001 flu-McCrone H3N2 1225 1489
0.001 flu-McCrone H3N2 1227 955
0.001 flu-McCrone H3N2 1228 903
0.001 flu-McCrone H3N2 1229 1780
0.001 flu-McCrone H3N2 1230 1147
0.001 flu-McCrone H3N2 1231 711
0.001 flu-McCrone H3N2 1232 895
0.001 flu-McCrone H3N2 1237 825
0.001 flu-McCrone H3N2 1238 399
0.001 flu-McCrone H3N2 1240 572
0.001 flu-McCrone H3N2 1241 625
0.001 flu-McCrone H3N2 1242 1199
0.001 flu-McCrone H3N2 1245 1122
0.001 flu-McCrone H3N2 1303 616
0.001 flu-McCrone H3N2 1305 2381
0.001 flu-McCrone H3N2 1307 868
0.001 flu-McCrone H3N2 1310 857
0.001 flu-McCrone H3N2 1313 1638
0.001 flu-McCrone H3N2 1317 628
0.001 flu-McCrone H3N2 1321 531
0.001 flu-McCrone H3N2 1323 961
0.001 flu-McCrone H3N2 1340 734
0.001 flu-McCrone H3N2 HS1250 1339
0.001 flu-McCrone H3N2 HS1253 1808
0.001 flu-McCrone H3N2 HS1255 1179
0.001 flu-McCrone H3N2 HS1256 1109
0.001 flu-McCrone H3N2 HS1284 1207
0.001 flu-McCrone H3N2 HS1294 1454
0.001 flu-McCrone H3N2 HS1313 887
0.001 flu-McCrone H3N2 HS1327 933
0.001 flu-McCrone H3N2 HS1328 872
0.001 flu-McCrone H3N2 HS1335 1443
0.001 flu-McCrone H3N2 HS1336 905
0.001 flu-McCrone H3N2 HS1340 1243
0.001 flu-McCrone H3N2 HS1341 1318
0.001 flu-McCrone H3N2 HS1342 1142
0.001 flu-McCrone H3N2 HS1345 1575
0.001 flu-McCrone H3N2 HS1349 1043
0.001 flu-McCrone H3N2 HS1351 974
0.001 flu-McCrone H3N2 HS1357 1254
0.001 flu-McCrone H3N2 HS1364 1178
0.001 flu-McCrone H3N2 HS1367 650
0.001 flu-McCrone H3N2 HS1369 636
0.001 flu-McCrone H3N2 HS1375 1222
0.001 flu-McCrone H3N2 HS1376 629
0.001 flu-McCrone H3N2 HS1377 1424
0.001 flu-McCrone H3N2 HS1381 1169
0.001 flu-McCrone H3N2 HS1385 2589
0.001 flu-McCrone H3N2 HS1387 854
0.001 flu-McCrone H3N2 HS1388 774
0.001 flu-McCrone H3N2 HS1390 700
0.001 flu-McCrone H3N2 HS1391 666
0.001 flu-McCrone H3N2 HS1392 1021
0.001 flu-McCrone H3N2 HS1393 912
0.001 flu-McCrone H3N2 HS1394 964
0.001 flu-McCrone H3N2 HS1401 675
0.001 flu-McCrone H3N2 HS1402 671
0.001 flu-McCrone H3N2 HS1405 900
0.001 flu-McCrone H3N2 HS1408 605
0.001 flu-McCrone H3N2 HS1409 907
0.001 flu-McCrone H3N2 HS1413 1793
0.001 flu-McCrone H3N2 HS1416 1027
0.001 flu-McCrone H3N2 HS1417 1514
0.001 flu-McCrone H3N2 HS1421 1525
0.001 flu-McCrone H3N2 HS1425 2361
0.001 flu-McCrone H3N2 HS1427 1246
0.001 flu-McCrone H3N2 HS1445 1043
0.001 flu-McCrone H3N2 HS1448 1387
0.001 flu-McCrone H3N2 HS1450 785
0.001 flu-McCrone H3N2 HS1455 854
0.001 flu-McCrone H3N2 HS1457 1034
0.001 flu-McCrone H3N2 HS1460 764
0.001 flu-McCrone H3N2 HS1461 1087
0.001 flu-McCrone H3N2 HS1463 1005
0.001 flu-McCrone H3N2 HS1465 1158
0.001 flu-McCrone H3N2 HS1473 732
0.001 flu-McCrone H3N2 HS1474 826
0.001 flu-McCrone H3N2 HS1484 2111
0.001 flu-McCrone H3N2 HS1487 1040
0.001 flu-McCrone H3N2 HS1500 924
0.001 flu-McCrone H3N2 HS1505 1377
0.001 flu-McCrone H3N2 HS1507 786
0.001 flu-McCrone H3N2 HS1509 1146
0.001 flu-McCrone H3N2 HS1510 1241
0.001 flu-McCrone H3N2 HS1516 1393
0.001 flu-McCrone H3N2 HS1517 963
0.001 flu-McCrone H3N2 HS1518 1492
0.001 flu-McCrone H3N2 HS1519 1045
0.001 flu-McCrone H3N2 HS1520 1188
0.001 flu-McCrone H3N2 HS1525 2064
0.001 flu-McCrone H3N2 HS1530 1977
0.001 flu-McCrone H3N2 HS1531 1141
0.001 flu-McCrone H3N2 HS1532 1611
0.001 flu-McCrone H3N2 HS1535 1324
0.001 flu-McCrone H3N2 HS1536 1221
0.001 flu-McCrone H3N2 HS1537 1559
0.001 flu-McCrone H3N2 HS1543 2043
0.001 flu-McCrone H3N2 HS1544 2967
0.001 flu-McCrone H3N2 HS1554 1122
0.001 flu-McCrone H3N2 HS1562 1369
0.001 flu-McCrone H3N2 HS1563 2477
0.001 flu-McCrone H3N2 HS1564 2857
0.001 flu-McCrone H3N2 HS1566 1960
0.001 flu-McCrone H3N2 HS1567 1723
0.001 flu-McCrone H3N2 HS1573 1415
0.001 flu-McCrone H3N2 HS1579 1364
0.001 flu-McCrone H3N2 HS1595 959
0.001 flu-McCrone H3N2 HS1596 1633
0.001 flu-McCrone H3N2 HS1604 983
0.001 flu-McCrone H3N2 HS1607 1327
0.001 flu-McCrone H3N2 MH7385 1964
0.001 flu-McCrone H3N2 MH7390 735
0.001 flu-McCrone H3N2 MH7391 1154
0.001 flu-McCrone H3N2 MH7409 1131
0.001 flu-McCrone H3N2 MH7440 1238
0.001 flu-McCrone H3N2 MH7455 849
0.001 flu-McCrone H3N2 MH7492 737
0.001 flu-McCrone H3N2 MH7505 1153
0.001 flu-McCrone H3N2 MH7520 1283
0.001 flu-McCrone H3N2 MH7564 708
0.001 flu-McCrone H3N2 MH7565 681
0.001 flu-McCrone H3N2 MH7611 936
0.001 flu-McCrone H3N2 MH7612 699
0.001 flu-McCrone H3N2 MH7627 1229
0.001 flu-McCrone H3N2 MH7687 862
0.001 flu-McCrone H3N2 MH7755 1817
0.001 flu-McCrone H3N2 MH7796 1704
0.001 flu-McCrone H3N2 MH7799 2383
0.001 flu-McCrone H3N2 MH7800 1117
0.001 flu-McCrone H3N2 MH7804 2034
0.001 flu-McCrone H3N2 MH7842 869
0.001 flu-McCrone H3N2 MH7843 1553
0.001 flu-McCrone H3N2 MH7844 1821
0.001 flu-McCrone H3N2 MH7845 1021
0.001 flu-McCrone H3N2 MH7851 2420
0.001 flu-McCrone H3N2 MH7852 1110
0.001 flu-McCrone H3N2 MH7855 1406
0.001 flu-McCrone H3N2 MH7860 1461
0.001 flu-McCrone H3N2 MH7884 1080
0.001 flu-McCrone H3N2 MH7885 998
0.001 flu-McCrone H3N2 MH7886 1481
0.001 flu-McCrone H3N2 MH7890 882
0.001 flu-McCrone H3N2 MH7891 1284
0.001 flu-McCrone H3N2 MH7893 1076
0.001 flu-McCrone H3N2 MH7905 1943
0.001 flu-McCrone H3N2 MH7953 1525
0.001 flu-McCrone H3N2 MH8041 596
0.001 flu-McCrone H3N2 MH8052 1894
0.001 flu-McCrone H3N2 MH8088 1162
0.001 flu-McCrone H3N2 MH8089 1563
0.001 flu-McCrone H3N2 MH8090 1104
0.001 flu-McCrone H3N2 MH8125 1630
0.001 flu-McCrone H3N2 MH8126 1870
0.001 flu-McCrone H3N2 MH8129 1612
0.001 flu-McCrone H3N2 MH8137 1160
0.001 flu-McCrone H3N2 MH8155 725
0.001 flu-McCrone H3N2 MH8156 1706
0.001 flu-McCrone H3N2 MH8158 1448
0.001 flu-McCrone H3N2 MH8159 1547
0.001 flu-McCrone H3N2 MH8160 1601
0.001 flu-McCrone H3N2 MH8165 1970
0.001 flu-McCrone H3N2 MH8183 1482
0.001 flu-McCrone H3N2 MH8186 1465
0.001 flu-McCrone H3N2 MH8308 1406
0.001 flu-McCrone H3N2 MH8309 1460
0.001 flu-McCrone H3N2 MH8354 937
0.001 flu-McCrone H3N2 MH8386 1092
0.001 flu-McCrone H3N2 MH8390 1216
0.001 flu-McCrone H3N2 MH8391 2079
0.001 flu-McCrone H3N2 MH8392 1145
0.001 flu-McCrone H3N2 MH8393 1409
0.001 flu-McCrone H3N2 MH8396 1698
0.001 flu-McCrone H3N2 MH8424 1361
0.001 flu-McCrone H3N2 MH8439 1455
0.001 flu-McCrone H3N2 MH8442 1093
0.001 flu-McCrone H3N2 MH8445 1180
0.001 flu-McCrone H3N2 MH8447 1920
0.001 flu-McCrone H3N2 MH8586 1751
0.001 flu-McCrone H3N2 MH8589 1227
0.001 flu-McCrone H3N2 MH8592 1446
0.001 flu-McCrone H3N2 MH8688 2948
0.001 flu-McCrone H3N2 MH8690 2584
0.001 flu-McCrone H3N2 MH8692 1778
0.001 flu-McCrone H3N2 MH8700 1649
0.001 flu-McCrone H3N2 MH8714 888
0.001 flu-McCrone H3N2 MH8766 2127
0.001 flu-McCrone H3N2 MH8922 2589
0.001 flu-McCrone H3N2 MH8924 1946
0.001 flu-McCrone H3N2 MH8925 1809
0.001 flu-McCrone H3N2 MH9045 1245
0.001 flu-McCrone H3N2 PC1A 84
0.001 flu-McCrone H3N2 Perth_mp 89
0.001 flu-McCrone H3N2 Vic_pool 147
0.001 flu-McCrone pdmH1N1 1112 943
0.001 flu-McCrone pdmH1N1 1137 950
0.001 flu-McCrone pdmH1N1 1142 1225
0.001 flu-McCrone pdmH1N1 1143 1542
0.001 flu-McCrone pdmH1N1 1144 1150
0.001 flu-McCrone pdmH1N1 1311 890
0.001 flu-McCrone pdmH1N1 1346 1149
0.001 flu-McCrone pdmH1N1 1347 1185
0.001 flu-McCrone pdmH1N1 1348 436
0.001 flu-McCrone pdmH1N1 1349 280
0.001 flu-McCrone pdmH1N1 1350 591
0.001 flu-McCrone pdmH1N1 1351 1832
0.001 flu-McCrone pdmH1N1 1353 1252
0.001 flu-McCrone pdmH1N1 1357 623
0.001 flu-McCrone pdmH1N1 1362 1257
0.001 flu-McCrone pdmH1N1 1363 1232
0.001 flu-McCrone pdmH1N1 1364 1507
0.001 flu-McCrone pdmH1N1 1370 610
0.001 flu-McCrone pdmH1N1 1371 1117
0.001 flu-McCrone pdmH1N1 1374 799
0.001 flu-McCrone pdmH1N1 1376 426
0.001 flu-McCrone pdmH1N1 1401 519
0.001 flu-McCrone pdmH1N1 1402 1413
0.001 flu-McCrone pdmH1N1 1403 825
0.001 flu-McCrone pdmH1N1 1405 645
0.001 flu-McCrone pdmH1N1 1406 725
0.001 flu-McCrone pdmH1N1 1408 1241
0.001 flu-McCrone pdmH1N1 1410 713
0.001 flu-McCrone pdmH1N1 1411 1039
0.001 flu-McCrone pdmH1N1 1413 1151
0.001 flu-McCrone pdmH1N1 1414 1029
0.001 flu-McCrone pdmH1N1 1415 1275
0.001 flu-McCrone pdmH1N1 Cali_pool 64
0.001 flu-Xue-acute H3N2 WSPHL1-1 1513
0.001 flu-Xue-acute H3N2 WSPHL1-2 1212
0.001 flu-Xue-acute H3N2 WSPHL2-1 1220
0.001 flu-Xue-acute H3N2 WSPHL2-2 1647
0.001 flu-Xue-acute H3N2 WSPHL3-1 1473
0.001 flu-Xue-acute H3N2 WSPHL3-2 1205
0.001 flu-Xue-acute H3N2 WSPHL4-1 1653
0.001 flu-Xue-acute H3N2 WSPHL4-2 1181
0.001 flu-Xue-acute H3N2 WSPHL5-1 1809
0.001 flu-Xue-acute H3N2 WSPHL5-2 1268
